,Tanggal,Tn,Tx,Tavg,RH_avg,RR,ss,ff_x,ddd_x,ff_avg,ddd_car
1710,2021-10-08,24.8,33.2,28.3,79.0,0.0,8.8,4.0,350.0,2.0,C 
1711,2021-10-09,24.4,32.8,29.0,75.0,2.3,9.3,5.0,350.0,2.0,N 
1712,2021-10-10,25.0,35.6,29.1,75.0,0.0,9.8,4.0,360.0,2.0,C 
1713,2021-10-11,26.0,34.2,29.6,74.0,0.0,10.6,5.0,350.0,2.0,C 
1714,2021-10-12,24.8,36.0,29.2,71.0,0.0,8.7,6.0,110.0,3.0,E 
1715,2021-10-13,25.4,33.4,29.5,71.0,0.0,11.4,6.0,250.0,2.0,C 
1716,2021-10-14,25.6,34.8,29.7,69.0,0.0,10.4,3.0,45.0,1.0,C 
1717,2021-10-15,26.0,35.0,29.6,76.0,0.0,7.4,6.0,90.0,2.0,C 
1718,2021-10-16,25.8,35.0,30.7,72.0,0.0,7.5,4.0,130.0,2.0,W 
1719,2021-10-17,26.4,34.0,29.9,77.0,4.7,6.3,5.0,330.0,2.0,C 
1720,2021-10-18,25.4,33.2,28.1,83.0,7.7,9.0,5.0,130.0,2.0,C 
1721,2021-10-19,25.2,31.8,28.5,81.0,0.4,3.3,4.0,310.0,2.0,C 
1722,2021-10-20,25.8,33.0,29.5,80.0,0.0,6.6,5.0,330.0,2.0,C 
1723,2021-10-21,26.0,32.6,29.3,82.0,10.2,9.5,5.0,350.0,2.0,C 
1724,2021-10-22,24.8,33.2,27.6,86.0,15.0,9.8,4.0,340.0,1.0,C 
1725,2021-10-23,25.0,34.8,29.3,78.0,12.3,9.1,4.0,140.0,2.0,C 
1726,2021-10-24,26.0,32.2,29.1,81.0,9.3,7.0,5.0,90.0,2.0,C 
1727,2021-10-25,26.0,33.2,29.5,80.0,0.0,0.0,5.0,280.0,2.0,C 
1728,2021-10-26,23.4,34.6,29.2,76.0,34.3,9.8,4.0,360.0,2.0,C 
1729,2021-10-27,26.4,34.0,29.1,78.0,0.3,8.8,6.0,30.0,3.0,SE
1730,2021-10-28,26.2,33.8,29.7,75.0,1.7,7.7,6.0,350.0,3.0,C 
1731,2021-10-29,26.4,32.2,28.5,84.0,3.1,7.3,6.0,250.0,1.0,C 
1732,2021-10-30,26.4,32.0,28.0,84.0,8.4,4.7,4.0,250.0,2.0,C 
1733,2021-10-31,26.4,33.4,28.6,84.0,9.4,6.0,6.0,330.0,2.0,C 
1734,2021-11-01,25.0,32.4,28.4,82.0,32.0,6.6,5.0,350.0,2.0,C 
1735,2021-11-02,25.4,31.8,27.6,85.0,3.4,5.8,3.0,360.0,2.0,C 
1736,2021-11-03,25.2,31.8,28.4,82.0,3.0,4.6,6.0,310.0,2.0,C 
1737,2021-11-04,26.2,32.8,27.9,85.0,0.0,8.7,5.0,260.0,2.0,C 
1738,2021-11-05,22.8,31.4,28.0,84.0,110.8,8.0,4.0,340.0,2.0,N 
1739,2021-11-06,26.2,32.4,29.8,78.0,0.0,4.5,5.0,10.0,2.0,C 
1740,2021-11-07,26.4,32.4,29.4,81.0,3.6,7.9,5.0,340.0,2.0,N 
1741,2021-11-08,24.4,32.0,28.5,83.0,1.8,7.5,5.0,360.0,1.0,C 
1742,2021-11-09,26.6,32.2,29.0,82.0,0.0,4.7,5.0,340.0,2.0,C 
1743,2021-11-10,25.4,31.4,27.4,89.0,9.4,4.1,3.0,360.0,1.0,C 
1744,2021-11-11,24.8,31.0,27.9,85.0,42.4,5.6,4.0,260.0,1.0,C 
1745,2021-11-12,25.6,30.6,26.9,87.0,0.5,1.2,3.0,330.0,1.0,C 
1746,2021-11-13,24.4,31.4,27.8,85.0,30.6,0.5,5.0,320.0,2.0,C 
1747,2021-11-14,25.2,31.0,28.0,84.0,19.1,8.4,4.0,150.0,1.0,C 
1748,2021-11-15,25.4,29.2,26.1,92.0,0.0,2.9,4.0,250.0,1.0,C 
1749,2021-11-16,24.0,30.6,26.8,86.0,53.2,0.0,4.0,200.0,2.0,C 
1750,2021-11-17,24.4,32.4,27.9,80.0,0.6,2.3,5.0,360.0,2.0,C 
1751,2021-11-18,25.2,32.0,28.1,81.0,4.0,5.1,5.0,320.0,2.0,C 
1752,2021-11-19,26.0,31.6,28.3,83.0,0.0,7.5,5.0,360.0,2.0,W 
1753,2021-11-20,24.8,30.0,27.1,88.0,2.8,5.6,4.0,110.0,1.0,C 
1754,2021-11-21,25.6,31.4,28.2,84.0,0.0,0.0,5.0,340.0,2.0,C 
1755,2021-11-22,25.4,30.4,27.7,86.0,0.8,4.1,5.0,310.0,3.0,W 
1756,2021-11-23,24.8,31.0,27.9,86.0,4.1,3.5,5.0,350.0,2.0,N 
1757,2021-11-24,25.2,30.6,27.8,84.0,4.1,3.5,4.0,280.0,1.0,C 
1758,2021-11-25,26.0,31.4,27.7,87.0,0.4,2.3,5.0,340.0,2.0,C 
1759,2021-11-26,24.8,31.4,27.2,86.0,1.1,4.0,6.0,360.0,1.0,C 
1760,2021-11-27,24.2,30.6,27.3,86.0,15.9,2.5,5.0,360.0,2.0,C 
1761,2021-11-28,25.0,28.4,26.8,90.0,1.6,3.8,3.0,330.0,1.0,C 
1762,2021-11-29,25.0,31.4,27.8,82.0,0.0,0.0,7.0,45.0,3.0,N 
1763,2021-11-30,25.2,31.4,28.1,80.0,4.5,7.1,5.0,45.0,2.0,C 
1764,2021-12-01,23.8,31.4,27.6,79.0,1.8,8.2,5.0,360.0,2.0,C 
1765,2021-12-02,25.0,32.2,28.4,79.0,0.0,6.5,5.0,310.0,1.0,C 
1766,2021-12-03,25.6,30.8,28.3,85.0,3.2,6.0,4.0,350.0,1.0,C 
1767,2021-12-04,25.4,30.6,27.7,87.0,1.1,0.9,5.0,320.0,2.0,C 
1768,2021-12-05,25.0,30.4,26.9,86.0,3.1,1.6,6.0,290.0,2.0,W 
1769,2021-12-06,24.4,30.2,27.0,91.0,3.8,0.2,5.0,300.0,2.0,C 
1770,2021-12-07,24.6,31.0,27.5,84.0,6.0,0.0,6.0,310.0,3.0,W 
1771,2021-12-08,25.6,31.8,28.3,83.0,0.6,2.8,8.0,300.0,4.0,W 
1772,2021-12-09,25.8,31.6,28.4,82.0,0.0,5.6,7.0,280.0,2.0,C 
1773,2021-12-10,25.8,31.0,27.5,84.0,0.0,5.3,6.0,300.0,2.0,C 
1774,2021-12-11,25.0,31.0,27.8,84.0,3.7,2.3,5.0,290.0,2.0,C 
1775,2021-12-12,25.4,31.8,29.2,80.0,0.6,2.3,5.0,340.0,2.0,C 
1776,2021-12-13,26.4,31.6,28.7,85.0,0.0,7.0,4.0,350.0,2.0,C 
1777,2021-12-14,26.4,31.4,28.05,87.5,0.4,6.6,4.5,355.0,2.0,
1778,2021-12-15,26.4,31.2,27.4,90.0,0.8,6.2,5.0,360.0,2.0,C 
1779,2021-12-16,24.2,32.0,27.7,86.0,12.8,4.6,4.0,330.0,2.0,C 
1780,2021-12-17,24.6,32.0,28.3,84.0,4.0,3.6,4.0,350.0,2.0,C 
1781,2021-12-18,26.6,31.8,28.3,88.0,3.3,7.8,4.0,330.0,2.0,C 
1782,2021-12-19,25.2,32.2,28.5,83.0,2.9,3.4,5.0,360.0,2.0,C 
1783,2021-12-20,26.2,31.2,28.0,85.0,0.9,8.3,6.0,340.0,2.0,C 
1784,2021-12-21,25.6,29.4,26.5,90.0,5.8,2.1,3.0,120.0,1.0,C 
1785,2021-12-22,23.4,31.2,27.8,84.0,3.1,0.0,4.0,330.0,2.0,C 
1786,2021-12-23,25.8,32.2,28.4,80.0,0.0,9.0,5.0,360.0,2.0,C 
1787,2021-12-24,24.2,31.2,27.4,86.0,22.2,5.6,4.0,350.0,2.0,C 
1788,2021-12-25,26.0,31.2,27.8,84.0,0.0,7.1,4.0,360.0,2.0,C 
1789,2021-12-26,24.8,32.0,27.3,86.0,11.0,3.0,5.0,330.0,2.0,C 
1790,2021-12-27,25.0,31.2,26.9,86.0,5.5,6.2,11.0,250.0,2.0,C 
1791,2021-12-28,23.8,30.8,27.6,84.0,56.8,3.1,7.0,320.0,2.0,W 
1792,2021-12-29,25.2,31.2,27.7,84.0,8.1,5.3,5.0,330.0,2.0,C 
1793,2021-12-30,25.0,31.0,28.0,83.0,0.0,5.7,5.0,360.0,1.0,C 
1794,2021-12-31,25.2,31.0,26.8,86.0,11.5,3.2,5.0,340.0,1.0,C 
1795,2022-01-01,23.4,30.8,27.8,80.0,68.5,5.7,5.0,350.0,2.0,C 
1796,2022-01-02,24.6,31.2,27.6,84.0,0.2,5.7,5.0,350.0,2.0,C 
1797,2022-01-03,25.4,31.4,28.1,83.0,0.0,6.6,4.0,330.0,1.0,C 
1798,2022-01-04,24.4,31.8,28.2,78.0,0.0,6.0,4.0,340.0,2.0,C 
1799,2022-01-05,25.2,30.8,27.8,79.0,0.0,7.1,4.0,360.0,2.0,C 
1800,2022-01-06,25.6,31.0,27.1,84.0,2.0,6.5,4.0,360.0,2.0,C 
1801,2022-01-07,23.0,31.0,26.9,86.0,58.8,4.5,5.0,350.0,2.0,C 
1802,2022-01-08,25.0,30.8,27.7,83.0,0.4,5.7,5.0,360.0,2.0,N 
1803,2022-01-09,26.0,29.8,27.5,87.0,1.2,7.0,4.0,290.0,2.0,C 
1804,2022-01-10,25.2,31.0,27.3,87.0,4.0,0.0,5.0,320.0,2.0,C 
1805,2022-01-11,25.4,31.2,26.8,88.0,1.0,6.9,8.0,300.0,3.0,W 
1806,2022-01-12,24.4,29.6,26.4,88.0,23.5,5.2,6.0,270.0,3.0,W 
1807,2022-01-13,25.0,30.6,26.4,86.0,0.2,0.0,10.0,330.0,3.0,W 
1808,2022-01-14,24.8,30.2,27.1,83.0,16.3,3.1,8.0,330.0,4.0,W 
1809,2022-01-15,25.2,29.0,27.1,84.0,0.0,1.0,6.0,250.0,4.0,W 
1810,2022-01-16,25.6,28.8,26.7,89.0,10.5,0.6,6.0,270.0,2.0,C 
1811,2022-01-17,25.2,31.6,27.6,83.0,0.8,0.0,6.0,350.0,2.0,C 
1812,2022-01-18,22.8,30.8,26.9,86.0,60.5,5.6,8.0,300.0,4.0,W 
1813,2022-01-19,24.4,30.4,27.1,86.0,4.6,3.2,7.0,280.0,4.0,NW
1814,2022-01-20,24.2,29.8,26.2,91.0,50.0,7.0,6.0,320.0,2.0,C 
1815,2022-01-21,23.4,30.6,26.8,86.0,2.4,1.1,5.0,320.0,2.0,NW
1816,2022-01-22,25.4,31.4,28.2,82.0,11.6,6.9,8.0,320.0,2.0,C 
1817,2022-01-23,25.4,31.0,27.6,85.0,0.0,0.0,6.0,320.0,2.0,C 
1818,2022-01-24,24.8,31.8,28.1,83.0,0.8,5.1,5.0,330.0,2.0,NW
1819,2022-01-25,25.4,31.6,28.3,79.0,0.0,9.4,7.0,180.0,3.0,NW
1820,2022-01-26,25.2,30.6,27.3,87.0,1.7,6.2,11.0,290.0,4.0,W 
1821,2022-01-27,24.8,31.4,27.5,86.0,10.3,3.7,8.0,320.0,3.0,C 
1822,2022-01-28,25.4,31.8,27.9,80.0,0.0,5.4,5.0,330.0,2.0,C 
1823,2022-01-29,25.6,32.0,28.2,82.0,0.0,5.9,7.0,350.0,3.0,C 
1824,2022-01-30,26.0,32.4,28.7,81.0,0.0,6.2,6.0,330.0,3.0,NW
1825,2022-01-31,25.8,30.4,27.6,82.0,0.0,7.2,7.0,330.0,2.0,C 
1826,2022-02-01,25.2,31.8,27.2,86.0,3.3,1.4,9.0,270.0,3.0,W 
1827,2022-02-02,23.2,31.2,27.4,86.0,7.6,6.4,7.0,290.0,3.0,W 
1828,2022-02-03,25.2,31.8,28.4,80.0,0.0,5.3,5.0,290.0,2.0,C 
1829,2022-02-04,25.8,31.6,28.0,82.0,0.0,6.9,7.0,290.0,2.0,C 
1830,2022-02-05,25.4,30.4,26.1,91.0,4.2,4.4,6.0,270.0,1.0,C 
1831,2022-02-06,25.0,30.8,27.3,86.0,24.9,0.3,10.0,300.0,4.0,W 
1832,2022-02-07,23.4,28.2,25.3,93.0,33.0,5.8,4.0,280.0,2.0,W 
1833,2022-02-08,23.4,30.4,26.9,86.0,4.4,0.0,10.0,290.0,3.0,W 
1834,2022-02-09,24.6,31.6,27.2,84.0,15.2,1.2,8.0,290.0,2.0,C 
1835,2022-02-10,23.8,30.8,27.2,84.0,5.0,6.7,7.0,280.0,3.0,C 
1836,2022-02-11,24.6,31.4,27.9,82.0,52.5,3.2,6.0,310.0,3.0,NW
1837,2022-02-12,24.6,30.4,27.0,89.0,10.2,5.5,6.0,310.0,3.0,C 
1838,2022-02-13,24.0,30.4,26.7,89.0,41.7,5.0,6.0,310.0,2.0,NW
1839,2022-02-14,24.2,33.2,27.3,82.0,3.0,1.1,4.0,100.0,1.0,C 
1840,2022-02-15,24.2,31.6,27.7,85.0,24.4,4.4,3.0,60.0,1.0,C 
1841,2022-02-16,25.8,34.4,28.1,83.0,0.0,2.2,7.0,110.0,2.0,C 
1842,2022-02-17,24.4,32.6,27.2,87.0,6.4,8.9,5.0,90.0,2.0,C 
1843,2022-02-18,24.2,27.0,25.5,94.0,32.7,6.0,4.0,80.0,1.0,C 
1844,2022-02-19,24.0,31.2,27.5,82.0,28.5,0.0,4.0,300.0,1.0,C 
1845,2022-02-20,25.4,31.6,27.7,86.0,14.25,9.1,4.0,350.0,1.0,C 
1846,2022-02-21,23.8,30.6,27.3,83.0,0.0,1.6,4.0,340.0,2.0,C 
1847,2022-02-22,23.8,31.6,26.9,85.0,10.8,0.4,4.0,290.0,1.0,C 
1848,2022-02-23,23.6,31.2,27.3,83.0,0.0,1.0,6.0,180.0,2.0,C 
1849,2022-02-24,24.0,31.4,27.8,86.0,3.0,4.8,5.0,340.0,2.0,C 
1850,2022-02-25,23.8,30.6,27.2,84.0,3.4,8.5,4.0,330.0,2.0,C 
1851,2022-02-26,25.4,31.4,28.3,84.0,0.0,4.2,5.0,320.0,2.0,W 
1852,2022-02-27,26.0,31.8,28.8,74.0,2.6,5.5,9.0,330.0,4.0,W 
1853,2022-02-28,24.6,29.6,27.2,90.0,19.8,6.8,10.0,270.0,3.0,W 
1854,2022-03-01,24.4,31.0,27.2,86.0,13.2,0.0,8.0,280.0,3.0,W 
1855,2022-03-02,24.2,31.6,27.3,88.0,0.0,6.1,8.0,320.0,4.0,W 
1856,2022-03-03,24.2,31.2,27.6,85.0,18.5,8.1,5.0,290.0,2.0,C 
1857,2022-03-04,25.2,30.8,27.8,84.0,1.2,6.4,5.0,340.0,2.0,C 
1858,2022-03-05,25.2,31.2,27.5,90.0,0.0,6.3,5.0,340.0,1.0,C 
1859,2022-03-06,25.0,31.4,27.9,86.0,1.0,4.4,4.0,360.0,2.0,C 
1860,2022-03-07,26.0,31.2,27.1,91.0,0.0,7.3,3.0,330.0,1.0,C 
1861,2022-03-08,23.8,31.0,26.3,89.0,11.4,2.3,6.0,340.0,2.0,C 
1862,2022-03-09,24.4,30.8,26.9,90.0,29.0,7.1,6.0,330.0,2.0,C 
1863,2022-03-10,24.0,30.6,27.1,88.0,5.9,2.5,4.0,280.0,2.0,C 
1864,2022-03-11,24.4,31.0,27.7,85.0,0.5,4.9,6.0,320.0,3.0,W 
1865,2022-03-12,25.0,30.6,27.3,90.0,17.5,8.3,5.0,350.0,2.0,C 
1866,2022-03-13,25.0,31.4,28.6,84.0,5.6,1.2,6.0,340.0,2.0,C 
1867,2022-03-14,25.0,32.4,27.2,90.0,5.8,9.4,6.0,320.0,2.0,NW
1868,2022-03-15,25.2,30.4,27.0,94.0,20.9,7.5,2.0,320.0,0.0,C 
1869,2022-03-16,24.0,32.0,27.5,83.0,4.9,0.5,5.0,350.0,2.0,C 
1870,2022-03-17,24.6,31.6,28.2,80.0,0.0,6.9,5.0,330.0,2.0,C 
1871,2022-03-18,25.6,32.2,29.2,84.0,0.0,10.2,6.0,290.0,2.0,W 
1872,2022-03-19,26.6,32.2,26.8,88.0,0.0,8.8,5.0,290.0,2.0,C 
1873,2022-03-20,24.4,32.2,27.9,87.0,19.5,5.3,4.0,120.0,2.0,C 
1874,2022-03-21,25.0,31.4,28.4,81.0,4.0,6.0,5.0,360.0,2.0,C 
1875,2022-03-22,25.4,30.6,27.3,86.0,0.0,5.3,4.0,340.0,1.0,C 
1876,2022-03-23,25.2,31.8,28.5,85.0,4.7,2.4,7.0,240.0,3.0,W 
1877,2022-03-24,24.8,31.6,28.2,84.0,1.2,3.3,6.0,340.0,2.0,C 
1878,2022-03-25,25.0,31.8,28.4,79.0,0.0,9.0,4.0,330.0,1.0,C 
1879,2022-03-26,26.2,32.2,28.8,82.0,0.0,7.4,6.0,330.0,2.0,W 
1880,2022-03-27,26.0,31.9,28.6,80.0,0.0,7.7,5.5,340.0,2.0,
1881,2022-03-28,25.8,31.6,28.4,78.0,0.0,8.0,5.0,350.0,2.0,C 
1882,2022-03-29,24.8,32.0,28.8,76.0,0.0,4.6,6.0,280.0,2.0,C 
1883,2022-03-30,25.4,32.6,28.9,76.0,0.0,8.5,5.0,340.0,2.0,C 
1884,2022-03-31,24.8,32.6,28.3,74.0,0.0,9.4,5.0,20.0,2.0,C 
1885,2022-04-01,24.2,33.0,28.0,82.0,14.5,8.2,4.0,280.0,2.0,C 
1886,2022-04-02,24.6,32.4,28.3,76.0,1.0,8.7,5.0,360.0,2.0,C 
1887,2022-04-03,26.2,32.2,28.1,81.0,0.0,9.6,4.0,340.0,2.0,C 
1888,2022-04-04,24.4,32.4,28.3,80.0,0.0,6.0,4.0,290.0,2.0,SE
1889,2022-04-05,23.8,32.0,28.7,80.0,0.0,8.0,4.0,270.0,2.0,W 
1890,2022-04-06,25.0,34.8,28.9,77.0,21.2,9.2,5.0,260.0,2.0,C 
1891,2022-04-07,25.0,32.0,28.0,84.0,11.1,8.2,4.0,270.0,2.0,C 
1892,2022-04-08,24.8,32.0,28.0,78.0,1.0,5.8,5.0,140.0,2.0,C 
1893,2022-04-09,25.2,32.8,27.9,81.0,1.0,7.8,5.0,350.0,2.0,C 
1894,2022-04-10,25.2,32.4,28.7,78.0,2.7,7.9,3.0,120.0,1.0,C 
1895,2022-04-11,25.8,33.6,28.9,82.0,0.0,5.8,6.0,360.0,3.0,NW
1896,2022-04-12,24.0,32.4,28.4,75.0,32.2,10.0,4.0,350.0,2.0,N 
1897,2022-04-13,25.2,33.2,28.6,75.0,0.0,8.3,5.0,350.0,2.0,C 
1898,2022-04-14,26.0,32.8,29.3,75.0,0.0,9.0,5.0,340.0,2.0,C 
1899,2022-04-15,25.2,33.6,28.9,74.0,0.0,8.9,5.0,330.0,2.0,C 
1900,2022-04-16,26.2,33.6,29.5,77.0,0.0,10.4,6.0,360.0,3.0,N 
1901,2022-04-17,24.4,34.0,29.0,78.0,0.0,10.2,5.0,360.0,2.0,N 
1902,2022-04-18,24.8,33.0,29.1,82.0,7.0,10.4,6.0,350.0,2.0,C 
1903,2022-04-19,26.0,32.4,28.0,84.0,2.4,9.6,5.0,330.0,2.0,N 
1904,2022-04-20,24.4,31.4,27.4,86.0,5.4,8.0,4.0,350.0,2.0,N 
1905,2022-04-21,24.8,29.4,25.5,94.0,4.6,5.0,10.0,280.0,2.0,C 
1906,2022-04-22,23.6,32.4,28.2,78.0,4.4,1.9,5.0,50.0,2.0,C 
1907,2022-04-23,24.8,33.8,27.7,82.0,0.0,10.1,4.0,120.0,2.0,C 
1908,2022-04-24,25.0,32.2,28.5,82.0,6.2,7.4,5.0,340.0,1.0,C 
1909,2022-04-25,24.6,32.4,28.0,84.0,0.3,6.1,5.0,320.0,2.0,C 
1910,2022-04-26,24.8,31.6,27.2,90.0,15.2,6.6,7.0,360.0,1.0,C 
1911,2022-04-27,25.4,31.6,28.0,84.0,0.0,2.6,4.0,0.0,1.0,C 
1912,2022-04-28,25.0,31.6,27.7,82.0,3.8,4.5,4.0,290.0,2.0,W 
1913,2022-04-29,26.0,32.0,28.3,81.0,0.0,2.0,5.0,350.0,2.0,C 
1914,2022-04-30,26.4,33.2,28.8,81.0,2.5,5.5,5.0,320.0,2.0,C 
1915,2022-05-01,26.1,33.8,29.2,77.5,1.25,6.0,6.0,185.0,2.5,
1916,2022-05-02,25.8,34.4,29.6,74.0,0.0,6.5,7.0,50.0,3.0,SE
1917,2022-05-03,25.8,35.2,30.2,70.0,0.0,7.1,8.0,120.0,3.0,SE
1918,2022-05-04,26.0,33.8,28.9,78.0,0.0,9.5,8.0,350.0,2.0,N 
1919,2022-05-05,25.0,33.2,29.0,76.0,0.0,9.5,5.0,350.0,2.0,C 
1920,2022-05-06,25.5,33.5,29.4,76.0,0.5,8.5,5.5,225.0,2.5,
1921,2022-05-07,26.0,33.8,29.8,76.0,1.0,7.5,6.0,100.0,3.0,C 
1922,2022-05-08,24.6,32.8,28.7,83.0,18.8,9.5,7.0,120.0,2.0,NW
1923,2022-05-09,26.0,32.4,27.5,85.0,0.0,8.4,4.0,290.0,2.0,C 
1924,2022-05-10,25.0,34.0,29.4,77.0,28.2,4.0,5.0,80.0,2.0,C 
1925,2022-05-11,26.4,32.2,29.1,81.0,0.0,6.8,5.0,340.0,2.0,N 
1926,2022-05-12,26.0,32.8,29.2,82.0,10.5,6.3,6.0,350.0,2.0,NW
1927,2022-05-13,26.2,32.8,29.0,82.0,0.0,6.5,6.0,340.0,2.0,N 
1928,2022-05-14,26.8,32.6,28.1,84.0,0.0,8.5,5.0,350.0,2.0,N 
1929,2022-05-15,25.4,33.2,28.4,85.0,4.7,3.9,4.0,100.0,1.0,C 
1930,2022-05-16,26.6,32.8,28.6,83.0,0.0,6.2,5.0,340.0,1.0,C 
1931,2022-05-17,22.0,34.4,28.4,76.0,0.0,8.3,4.0,150.0,1.0,C 
1932,2022-05-18,25.2,34.6,28.9,80.0,0.4,7.9,5.0,90.0,3.0,C 
1933,2022-05-19,25.8,33.2,28.8,79.0,3.2,8.5,5.0,130.0,2.0,C 
1934,2022-05-20,24.2,33.4,28.2,82.0,8.2,6.5,4.0,70.0,2.0,C 
1935,2022-05-21,24.8,32.6,27.9,81.0,51.4,9.1,5.0,140.0,2.0,SE
1936,2022-05-22,25.6,33.0,29.2,74.0,1.0,3.2,7.0,130.0,3.0,SE
1937,2022-05-23,26.2,32.2,29.1,74.0,0.4,6.5,7.0,120.0,2.0,SE
1938,2022-05-24,26.6,33.6,29.5,74.0,0.0,1.5,4.0,150.0,2.0,SE
1939,2022-05-25,26.8,31.2,28.4,80.0,17.96666666666667,6.5,4.0,160.0,2.0,C 
1940,2022-05-26,25.0,31.5,27.95,81.0,35.93333333333333,3.6,4.5,250.0,2.0,
1941,2022-05-27,23.2,31.8,27.5,82.0,53.9,0.7,5.0,340.0,2.0,C 
1942,2022-05-28,25.0,32.4,28.3,78.0,0.0,8.7,5.0,340.0,2.0,C 
1943,2022-05-29,24.8,31.4,27.9,82.0,0.0,10.9,5.0,290.0,2.0,C 
1944,2022-05-30,24.2,32.0,28.1,79.0,8.0,5.4,7.0,330.0,2.0,NW
1945,2022-05-31,25.0,31.8,28.2,79.0,0.0,10.5,6.0,340.0,2.0,N 
1946,2022-06-01,25.0,32.6,28.4,79.0,0.0,10.5,5.0,40.0,1.0,C 
1947,2022-06-02,24.8,32.8,28.5,79.0,0.0,5.5,4.0,330.0,2.0,C 
1948,2022-06-03,24.4,32.8,27.8,83.0,3.4,8.7,4.0,270.0,1.0,C 
1949,2022-06-04,23.8,33.8,27.9,80.0,3.0,5.3,4.0,360.0,2.0,C 
1950,2022-06-05,24.6,33.0,26.9,84.0,0.0,8.3,4.0,220.0,2.0,C 
1951,2022-06-06,23.0,31.4,26.3,88.0,48.5,6.3,5.0,310.0,2.0,NW
1952,2022-06-07,23.6,33.6,27.7,80.0,16.4,2.7,8.0,310.0,4.0,NW
1953,2022-06-08,25.4,33.2,28.2,80.0,0.0,7.5,8.0,80.0,3.0,SE
1954,2022-06-09,24.0,32.4,27.6,80.0,0.0,3.4,6.0,50.0,3.0,SE
1955,2022-06-10,23.8,34.4,28.8,75.0,0.0,3.9,8.0,30.0,2.0,C 
1956,2022-06-11,25.4,33.4,28.7,79.0,0.0,8.3,4.0,110.0,2.0,C 
1957,2022-06-12,24.0,32.8,27.9,82.0,32.3,9.4,4.0,50.0,2.0,C 
1958,2022-06-13,23.2,32.2,27.5,83.0,30.6,8.0,5.0,20.0,2.0,C 
1959,2022-06-14,24.8,33.2,28.3,76.0,0.4,5.3,7.0,65.0,3.0,E 
1960,2022-06-15,26.0,32.0,28.5,77.0,0.0,8.0,7.0,130.0,3.0,E 
1961,2022-06-16,25.4,33.0,28.5,76.0,0.3,3.0,6.0,115.0,3.0,E 
1962,2022-06-17,25.0,31.2,27.7,80.0,1.5,5.3,3.0,50.0,1.0,C 
1963,2022-06-18,22.6,31.6,27.1,82.0,0.6,0.0,4.0,350.0,1.0,C 
1964,2022-06-19,23.1,32.90000000000001,27.75,80.0,2.2,0.9,4.5,230.0,1.5,
1965,2022-06-20,23.6,34.2,28.4,78.0,3.8,1.8,5.0,110.0,2.0,C 
1966,2022-06-21,24.0,32.4,27.8,82.0,6.0,9.6,5.0,330.0,2.0,C 
1967,2022-06-22,24.6,33.4,28.9,72.0,0.0,8.4,8.0,105.0,3.0,E 
1968,2022-06-23,23.2,33.4,27.1,79.0,0.0,10.0,4.0,280.0,2.0,NE
1969,2022-06-24,23.6,32.0,27.5,81.0,2.6,6.5,4.0,300.0,2.0,NW
1970,2022-06-25,24.0,32.0,27.3,82.0,0.0,5.2,6.0,120.0,1.0,C 
1971,2022-06-26,23.8,30.4,26.6,88.0,39.7,6.2,4.0,350.0,2.0,W 
1972,2022-06-27,24.6,31.4,27.2,87.0,7.1,1.1,4.0,20.0,1.0,C 
1973,2022-06-28,23.4,32.8,27.6,78.0,35.2,5.4,4.0,290.0,1.0,C 
1974,2022-06-29,24.8,34.6,28.3,64.0,0.0,6.6,4.0,100.0,1.0,C 
1975,2022-06-30,21.0,32.4,26.5,72.0,0.0,9.5,4.0,270.0,2.0,W 
1976,2022-07-01,23.2,33.8,27.9,74.0,0.0,9.7,7.0,100.0,3.0,SE
1977,2022-07-02,23.4,34.4,28.9,70.0,0.0,9.5,7.0,55.0,3.0,C 
1978,2022-07-03,25.0,33.2,28.8,80.0,5.0,10.0,6.0,100.0,3.0,SE
1979,2022-07-04,26.0,32.4,28.9,80.0,0.0,9.0,5.0,130.0,2.0,C 
1980,2022-07-05,25.6,33.2,28.6,81.0,0.0,5.0,5.0,330.0,2.0,C 
1981,2022-07-06,25.0,32.4,27.3,87.0,4.8,7.8,5.0,350.0,2.0,C 
1982,2022-07-07,24.2,33.8,28.6,81.0,2.7,4.2,6.0,330.0,2.0,C 
1983,2022-07-08,23.6,34.0,27.8,75.0,0.0,8.3,6.0,280.0,2.0,NW
1984,2022-07-09,21.6,33.4,27.4,65.0,0.0,10.0,7.0,120.0,2.0,E 
1985,2022-07-10,22.8,33.8,27.6,71.0,0.2,9.0,9.0,80.0,3.0,E 
1986,2022-07-11,24.6,33.4,27.6,78.0,0.0,10.5,5.0,130.0,2.0,C 
1987,2022-07-12,25.8,34.0,29.0,76.0,0.0,2.2,7.0,60.0,4.0,E 
1988,2022-07-13,25.2,32.2,28.0,86.0,1.4,9.8,6.0,110.0,2.0,C 
1989,2022-07-14,24.0,32.8,27.7,84.0,67.1,2.8,6.0,80.0,3.0,E 
1990,2022-07-15,26.0,33.6,29.2,76.0,0.6,7.0,6.0,150.0,2.0,C 
1991,2022-07-16,27.0,32.4,28.3,79.0,0.0,9.4,8.0,250.0,2.0,SE
1992,2022-07-17,23.4,29.6,26.4,86.0,43.7,0.0,4.0,340.0,1.0,N 
1993,2022-07-18,24.6,32.6,27.9,80.0,0.0,3.0,6.0,70.0,2.0,C 
